@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal numeric
@attribute accel_Max10 numeric
@attribute accel_stddev numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
2617,'2018/04/04 20:51:28:976',58,199,23,0,0,61,1,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2618,'2018/04/04 20:51:29:177',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2619,'2018/04/04 20:51:29:380',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2620,'2018/04/04 20:51:29:584',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2621,'2018/04/04 20:51:29:788',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2622,'2018/04/04 20:51:29:991',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2623,'2018/04/04 20:51:30:193',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2624,'2018/04/04 20:51:30:394',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2625,'2018/04/04 20:51:30:596',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2626,'2018/04/04 20:51:30:800',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2627,'2018/04/04 20:51:31:004',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2628,'2018/04/04 20:51:31:208',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2629,'2018/04/04 20:51:31:408',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2630,'2018/04/04 20:51:31:614',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2631,'2018/04/04 20:51:31:817',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2632,'2018/04/04 20:51:32:020',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2633,'2018/04/04 20:51:32:221',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2634,'2018/04/04 20:51:32:425',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2635,'2018/04/04 20:51:32:628',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2636,'2018/04/04 20:51:32:832',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2637,'2018/04/04 20:51:33:036',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2638,'2018/04/04 20:51:33:238',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2639,'2018/04/04 20:51:33:442',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2640,'2018/04/04 20:51:33:646',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2641,'2018/04/04 20:51:33:850',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2642,'2018/04/04 20:51:34:053',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2643,'2018/04/04 20:51:34:256',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2644,'2018/04/04 20:51:34:458',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2645,'2018/04/04 20:51:34:660',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2646,'2018/04/04 20:51:34:863',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2647,'2018/04/04 20:51:35:066',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2648,'2018/04/04 20:51:35:268',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2649,'2018/04/04 20:51:35:472',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2650,'2018/04/04 20:51:35:677',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2651,'2018/04/04 20:51:35:880',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2652,'2018/04/04 20:51:36:084',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2653,'2018/04/04 20:51:36:285',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2654,'2018/04/04 20:51:36:487',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2655,'2018/04/04 20:51:36:687',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2656,'2018/04/04 20:51:36:888',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2657,'2018/04/04 20:51:37:092',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2658,'2018/04/04 20:51:37:294',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2659,'2018/04/04 20:51:37:495',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2660,'2018/04/04 20:51:37:696',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2661,'2018/04/04 20:51:37:898',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2662,'2018/04/04 20:51:38:102',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2663,'2018/04/04 20:51:38:306',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2664,'2018/04/04 20:51:38:509',58,199,23,0,0,61,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2665,'2018/04/04 20:51:38:710',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2666,'2018/04/04 20:51:38:911',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2667,'2018/04/04 20:51:39:111',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2668,'2018/04/04 20:51:39:314',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2669,'2018/04/04 20:51:39:517',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2670,'2018/04/04 20:51:39:720',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2671,'2018/04/04 20:51:39:924',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2672,'2018/04/04 20:51:40:128',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2673,'2018/04/04 20:51:40:330',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2674,'2018/04/04 20:51:40:535',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2675,'2018/04/04 20:51:40:737',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2676,'2018/04/04 20:51:40:938',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2677,'2018/04/04 20:51:41:139',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2678,'2018/04/04 20:51:41:343',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2679,'2018/04/04 20:51:41:546',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2680,'2018/04/04 20:51:41:751',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2681,'2018/04/04 20:51:41:953',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2682,'2018/04/04 20:51:42:154',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2683,'2018/04/04 20:51:42:357',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2684,'2018/04/04 20:51:42:559',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2685,'2018/04/04 20:51:42:760',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2686,'2018/04/04 20:51:42:964',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2687,'2018/04/04 20:51:43:168',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2688,'2018/04/04 20:51:43:371',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2689,'2018/04/04 20:51:43:575',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2690,'2018/04/04 20:51:43:776',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2691,'2018/04/04 20:51:43:977',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2692,'2018/04/04 20:51:44:177',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2693,'2018/04/04 20:51:44:382',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2694,'2018/04/04 20:51:44:584',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2695,'2018/04/04 20:51:44:787',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2696,'2018/04/04 20:51:44:989',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2697,'2018/04/04 20:51:45:193',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2698,'2018/04/04 20:51:45:394',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2699,'2018/04/04 20:51:45:596',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2700,'2018/04/04 20:51:45:798',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2701,'2018/04/04 20:51:45:999',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2702,'2018/04/04 20:51:46:200',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2703,'2018/04/04 20:51:46:402',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2704,'2018/04/04 20:51:46:606',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2705,'2018/04/04 20:51:46:810',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2706,'2018/04/04 20:51:47:010',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2707,'2018/04/04 20:51:47:214',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2708,'2018/04/04 20:51:47:416',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2709,'2018/04/04 20:51:47:620',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2710,'2018/04/04 20:51:47:823',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2711,'2018/04/04 20:51:48:027',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2712,'2018/04/04 20:51:48:230',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2713,'2018/04/04 20:51:48:434',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2714,'2018/04/04 20:51:48:635',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2715,'2018/04/04 20:51:48:838',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2716,'2018/04/04 20:51:49:039',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2717,'2018/04/04 20:51:49:240',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2718,'2018/04/04 20:51:49:444',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2719,'2018/04/04 20:51:49:645',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2720,'2018/04/04 20:51:49:846',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2721,'2018/04/04 20:51:50:047',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2722,'2018/04/04 20:51:50:249',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2723,'2018/04/04 20:51:50:452',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2724,'2018/04/04 20:51:50:652',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2725,'2018/04/04 20:51:50:853',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2726,'2018/04/04 20:51:51:057',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2727,'2018/04/04 20:51:51:261',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2728,'2018/04/04 20:51:51:465',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2729,'2018/04/04 20:51:51:669',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2730,'2018/04/04 20:51:51:872',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2731,'2018/04/04 20:51:52:075',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2732,'2018/04/04 20:51:52:279',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2733,'2018/04/04 20:51:52:483',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2734,'2018/04/04 20:51:52:686',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2735,'2018/04/04 20:51:52:889',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2736,'2018/04/04 20:51:53:092',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2737,'2018/04/04 20:51:53:296',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2738,'2018/04/04 20:51:53:500',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2739,'2018/04/04 20:51:53:701',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2740,'2018/04/04 20:51:53:906',58,199,23,0,0,62,0,0,0,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2741,'2018/04/04 20:52:10:487',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2742,'2018/04/04 20:52:10:688',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2743,'2018/04/04 20:52:10:890',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2744,'2018/04/04 20:52:11:090',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2745,'2018/04/04 20:52:11:295',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2746,'2018/04/04 20:52:11:497',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2747,'2018/04/04 20:52:11:701',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2748,'2018/04/04 20:52:11:905',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2749,'2018/04/04 20:52:12:106',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2750,'2018/04/04 20:52:12:306',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2751,'2018/04/04 20:52:12:509',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2752,'2018/04/04 20:52:12:710',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2753,'2018/04/04 20:52:12:914',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2754,'2018/04/04 20:52:13:115',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2755,'2018/04/04 20:52:13:316',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2756,'2018/04/04 20:52:13:519',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2757,'2018/04/04 20:52:13:722',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2758,'2018/04/04 20:52:13:925',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2759,'2018/04/04 20:52:14:128',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2760,'2018/04/04 20:52:14:330',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2761,'2018/04/04 20:52:14:531',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2762,'2018/04/04 20:52:14:736',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2763,'2018/04/04 20:52:14:939',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2764,'2018/04/04 20:52:15:140',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2765,'2018/04/04 20:52:15:341',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2766,'2018/04/04 20:52:15:542',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2767,'2018/04/04 20:52:15:746',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2768,'2018/04/04 20:52:15:948',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2769,'2018/04/04 20:52:16:153',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2770,'2018/04/04 20:52:16:356',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2771,'2018/04/04 20:52:16:557',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2772,'2018/04/04 20:52:16:759',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2773,'2018/04/04 20:52:16:961',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2774,'2018/04/04 20:52:17:164',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2775,'2018/04/04 20:52:17:365',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2776,'2018/04/04 20:52:17:570',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2777,'2018/04/04 20:52:17:774',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2778,'2018/04/04 20:52:17:978',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2779,'2018/04/04 20:52:18:181',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2780,'2018/04/04 20:52:18:382',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2781,'2018/04/04 20:52:18:585',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2782,'2018/04/04 20:52:18:790',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2783,'2018/04/04 20:52:18:992',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2784,'2018/04/04 20:52:19:194',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2785,'2018/04/04 20:52:19:398',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2786,'2018/04/04 20:52:19:600',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2787,'2018/04/04 20:52:19:804',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2788,'2018/04/04 20:52:20:007',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2789,'2018/04/04 20:52:20:211',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2790,'2018/04/04 20:52:20:415',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2791,'2018/04/04 20:52:20:619',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2792,'2018/04/04 20:52:20:823',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2793,'2018/04/04 20:52:21:027',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2794,'2018/04/04 20:52:21:231',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2795,'2018/04/04 20:52:21:435',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2796,'2018/04/04 20:52:21:639',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2797,'2018/04/04 20:52:21:840',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2798,'2018/04/04 20:52:22:042',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2799,'2018/04/04 20:52:22:246',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2800,'2018/04/04 20:52:22:448',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2801,'2018/04/04 20:52:22:649',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2802,'2018/04/04 20:52:22:850',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2803,'2018/04/04 20:52:23:055',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2804,'2018/04/04 20:52:23:260',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2805,'2018/04/04 20:52:23:462',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2806,'2018/04/04 20:52:23:665',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
2807,'2018/04/04 20:52:23:865',59,199,23,0,0,62,1,0,0,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?
